ref_url,pace,shooting,passing,dribbling,defending,physical
https://www.fifacm.com/player/243851/vincent-pule,82,76,60,72,41,51
https://www.fifacm.com/player/243945/gonzalo-cacicedo-verdu,62,53,55,56,72,78
https://www.fifacm.com/player/243976/alejandro-catena-marugan,66,39,51,49,72,75
https://www.fifacm.com/player/243989/giovanni-zarfino,54,66,61,65,69,79
https://www.fifacm.com/player/244068/keven-schlotterbeck,66,23,51,52,73,70
https://www.fifacm.com/player/244238/jaka-bijol,66,61,63,60,71,77
https://www.fifacm.com/player/244269/filip-benkovic,64,44,55,56,70,79
https://www.fifacm.com/player/244272/dino-peric,66,35,43,60,69,80
https://www.fifacm.com/player/244308/gabriel-fuentes,82,44,60,68,65,73
https://www.fifacm.com/player/244349/johan-vasquez,66,32,57,57,73,71
https://www.fifacm.com/player/244377/toni-borevkovic,45,30,47,46,71,77
https://www.fifacm.com/player/244389/fernando,86,61,60,76,30,43
https://www.fifacm.com/player/244390/marius-bulter,78,72,65,72,47,73
https://www.fifacm.com/player/244391/fashion-sakala,87,74,57,71,31,68
https://www.fifacm.com/player/244428/bogdan-mykhaylichenko,75,59,67,70,66,72
https://www.fifacm.com/player/244625/gonzalo-avila-gordon,75,57,67,70,67,68
https://www.fifacm.com/player/244797/petar-musa,74,72,58,69,35,71
https://www.fifacm.com/player/245021/mamadou-loum,53,53,59,62,71,80
https://www.fifacm.com/player/245058/otar-kiteishvili,71,67,68,74,67,58
https://www.fifacm.com/player/245214/andrey-estupinan,83,65,62,71,46,64
https://www.fifacm.com/player/245253/leandro-barreiro-martins,69,56,66,77,68,61
https://www.fifacm.com/player/245396/vladyslav-supryaga,86,70,50,71,19,51
https://www.fifacm.com/player/245520/luca-sangalli-fuentes,76,64,70,74,60,64
https://www.fifacm.com/player/245703/igor-diveev,61,34,58,57,73,70
https://www.fifacm.com/player/245992/billy-gilmour,68,54,70,73,64,50
https://www.fifacm.com/player/246145/ignacio-aliseda,87,61,62,77,39,59
https://www.fifacm.com/player/246352/hugo-guillamon-sammartin,62,35,62,60,73,66
https://www.fifacm.com/player/246728/lassina-traore,76,70,57,70,29,75
https://www.fifacm.com/player/246732/ake-loba,81,71,58,69,24,71
https://www.fifacm.com/player/246875/odilon-kossounou,75,28,57,64,69,78
https://www.fifacm.com/player/246929/gerson-rodrigues-gouveia,88,69,63,66,44,81
https://www.fifacm.com/player/247036/abdulla-yusuf-helal,69,72,57,70,33,74
https://www.fifacm.com/player/247072/khalid-eissa,70,65,59,77,51,72
https://www.fifacm.com/player/247124/gideon-mensah,75,56,64,71,65,65
https://www.fifacm.com/player/247182/lucas-silva-melo,68,41,60,65,71,70
https://www.fifacm.com/player/247185/palaversa,63,66,68,69,66,72
https://www.fifacm.com/player/247328/unai-vencedor-paris,68,62,71,71,70,73
https://www.fifacm.com/player/247802/giovanni-gonzalez,74,43,59,65,68,63
https://www.fifacm.com/player/248003/andrei-burca,66,23,44,52,71,76
https://www.fifacm.com/player/248573/eric-junior-dina-ebimbe,80,64,64,73,53,72
https://www.fifacm.com/player/248687/benjamin-cabango,65,28,41,47,72,73
https://www.fifacm.com/player/248831/mohamed-diaby,35,45,53,52,74,78
https://www.fifacm.com/player/250797/pedro-ortiz,73,70,69,72,28,70
https://www.fifacm.com/player/251181/david-lischka,64,42,60,63,70,74
https://www.fifacm.com/player/251213/cristian-vega,66,57,65,65,67,69
https://www.fifacm.com/player/251292/florian-kastenmeier,73,66,70,73,26,67
https://www.fifacm.com/player/251408/samir-nurkovic,63,75,57,66,26,68
https://www.fifacm.com/player/251503/mateus-pasinato,71,72,71,67,28,71
https://www.fifacm.com/player/251570/rayan-cherki,73,65,67,80,20,58
https://www.fifacm.com/player/251756/randy-nteka,74,68,64,71,63,78
https://www.fifacm.com/player/251763/lazar-randjelovic,80,67,68,70,33,61
https://www.fifacm.com/player/251847/paulo-victor-da-silva,86,63,65,69,64,64
https://www.fifacm.com/player/251901/willyan-da-silva-rocha,57,45,53,60,70,78
https://www.fifacm.com/player/252042/joao-pedro-junqueira-de-jesus,79,68,59,74,22,57
https://www.fifacm.com/player/252144/eduardo-filipe-quaresma,61,31,47,57,72,67
https://www.fifacm.com/player/252168/brizuela,61,37,54,55,69,78
https://www.fifacm.com/player/252293/ismail-jakobs,88,58,58,72,61,70
https://www.fifacm.com/player/252692/nicholson,68,74,58,65,23,76
https://www.fifacm.com/player/252961/tanguy-kouassi,69,37,55,62,71,74
https://www.fifacm.com/player/253150/ndayishimiye,81,63,68,76,29,50
https://www.fifacm.com/player/253240/ivan-franco,80,67,56,72,37,60
https://www.fifacm.com/player/253340/efren-mera,68,70,67,73,50,62
https://www.fifacm.com/player/253444/arnaud-kalimuendo,81,72,52,71,29,65
https://www.fifacm.com/player/253912/aquiles-ocanto,78,69,65,71,27,61
https://www.fifacm.com/player/253945/afsha,69,69,70,73,51,59
https://www.fifacm.com/player/254544/reinier,81,68,64,75,43,65
https://www.fifacm.com/player/254891/jose-andres-martinez,71,43,59,67,70,79
https://www.fifacm.com/player/255000/terem-moffi,75,70,48,67,24,74
https://www.fifacm.com/player/255106/loic-bade,61,29,52,60,72,74
https://www.fifacm.com/player/255380/ismaila-soro,71,52,62,68,68,73
https://www.fifacm.com/player/255578/jose-antonio-dos-santos-junior,70,71,52,70,26,74
https://www.fifacm.com/player/255862/santiago-rodriguez,77,62,65,74,37,48
https://www.fifacm.com/player/257073/tiago-tomas,76,68,54,72,37,69
https://www.fifacm.com/player/257179/goncalo-inacio,64,30,53,50,71,70
https://www.fifacm.com/player/257889/kristijan-jakic,75,57,62,65,68,80
https://www.fifacm.com/player/258262/marko-tolic,63,72,72,78,40,68
https://www.fifacm.com/player/258390/ivo-grbic,68,71,68,73,31,70
https://www.fifacm.com/player/258602/jon-morcillo,78,72,69,73,37,59
https://www.fifacm.com/player/258608/osman-bukari,86,63,62,76,29,62
https://www.fifacm.com/player/258683/ivan-ilic,69,62,72,74,61,66
https://www.fifacm.com/player/258826/devyne-rensch,77,53,62,71,68,68
https://www.fifacm.com/player/259036/viktor-korniienko,75,43,71,70,65,76
https://www.fifacm.com/player/260314/taras-kacharaba,70,34,47,56,70,75
https://www.fifacm.com/player/260965/fabio,78,68,42,66,42,78
https://www.fifacm.com/player/49674/igor-de-camargo,39,71,64,67,50,77
https://www.fifacm.com/player/50542/jermain-defoe,64,74,58,71,26,55
https://www.fifacm.com/player/53914/phil-jagielka,34,44,53,50,72,62
https://www.fifacm.com/player/105846/artur-boruc,71,65,66,71,22,70
https://www.fifacm.com/player/106795/gianluca-pegolo,68,68,60,70,44,70
https://www.fifacm.com/player/124388/ozgur-cek,77,64,68,71,63,66
https://www.fifacm.com/player/138798/german-lux,67,69,73,69,34,70
https://www.fifacm.com/player/142258/sammy-bossut,68,70,63,69,42,73
https://www.fifacm.com/player/143025/emiliano-papa,70,47,72,70,65,65
https://www.fifacm.com/player/146460/javi-fuego,40,60,66,64,67,72
https://www.fifacm.com/player/148212/artem-rebrov,69,66,64,69,42,74
https://www.fifacm.com/player/152567/alexander-tettey,55,63,63,62,71,74
https://www.fifacm.com/player/155885/aiden-mcgeady,70,68,69,74,44,58
https://www.fifacm.com/player/156253/joe-lewis,72,68,66,72,55,70
https://www.fifacm.com/player/157703/uwe-hunemeier,36,47,60,56,72,68
https://www.fifacm.com/player/163186/guillaume-gillet,53,66,66,67,69,74
https://www.fifacm.com/player/163600/john-ruddy,70,66,72,71,38,70
https://www.fifacm.com/player/163761/curtis-davies,49,36,45,53,72,66
https://www.fifacm.com/player/163828/adam-le-fondre,65,73,62,70,30,68
https://www.fifacm.com/player/164477/john-obi-mikel,52,58,69,66,75,76
https://www.fifacm.com/player/164505/brad-guzan,70,68,70,68,38,70
https://www.fifacm.com/player/164559/chris-wondolowski,32,73,59,65,47,74
https://www.fifacm.com/player/164769/steven-fletcher,51,72,58,68,33,70
https://www.fifacm.com/player/164853/adam-federici,70,67,76,67,41,70
https://www.fifacm.com/player/165247/itumeleng-khune,71,69,90,72,35,64
https://www.fifacm.com/player/168965/remy-riou,70,68,66,68,45,71
https://www.fifacm.com/player/169078/luke-freeman,69,66,71,73,51,63
https://www.fifacm.com/player/170159/felix-bastians,53,57,66,56,72,76
https://www.fifacm.com/player/170923/andrey-eschenko,67,57,66,66,68,68
https://www.fifacm.com/player/172904/lee-tomlin,51,70,68,71,37,58
https://www.fifacm.com/player/172939/keiren-westwood,68,70,68,71,50,72
https://www.fifacm.com/player/173434/pablo-barrera,74,65,69,70,44,66
https://www.fifacm.com/player/173703/rhys-williams,60,52,63,64,68,78
https://www.fifacm.com/player/176717/per-karlsson,59,36,45,50,71,75
https://www.fifacm.com/player/176942/mikael-lustig,50,54,66,61,73,72
https://www.fifacm.com/player/177129/adam-bodzek,37,54,61,57,72,73
https://www.fifacm.com/player/177390/haris-medunjanin,44,69,75,69,62,65
https://www.fifacm.com/player/177481/ludovic-baal,58,50,66,65,70,69
https://www.fifacm.com/player/177482/mathieu-coutadeur,57,65,71,68,66,72
https://www.fifacm.com/player/177525/nabil-dirar,73,65,68,73,66,74
https://www.fifacm.com/player/177782/hakan-ozmert,44,67,73,67,65,70
https://www.fifacm.com/player/177790/artur-jedrzejczyk,64,48,58,63,68,80
https://www.fifacm.com/player/178310/simone-iacoponi,76,32,49,55,73,71
https://www.fifacm.com/player/178319/wout-brama,47,52,66,66,68,69
https://www.fifacm.com/player/178418/federico-peluso,49,49,58,59,73,67
https://www.fifacm.com/player/179528/xavi-torres,48,59,66,63,66,76
https://www.fifacm.com/player/179547/vito-mannone,68,67,66,71,54,70
https://www.fifacm.com/player/179696/emiliano-insua,61,60,65,69,67,74
https://www.fifacm.com/player/180409/gulselam,48,59,57,58,72,77
https://www.fifacm.com/player/181371/leo-silva,49,67,70,71,65,76
https://www.fifacm.com/player/181479/alex-wilkinson,33,46,54,51,71,80
https://www.fifacm.com/player/181681/shaun-williams,52,62,71,65,68,75
https://www.fifacm.com/player/182178/gaetano-berardi,66,39,60,64,69,74
https://www.fifacm.com/player/182435/mitchell-langerak,71,68,53,72,23,70
https://www.fifacm.com/player/182579/victor-caceres,62,60,59,58,72,66
https://www.fifacm.com/player/182713/mergim-mavraj,32,27,51,43,72,71
https://www.fifacm.com/player/183211/milan-skoda,53,71,61,66,48,75
https://www.fifacm.com/player/183422/jonny-howson,59,69,67,70,69,73
https://www.fifacm.com/player/183518/rui-fonte,63,68,67,70,43,61
https://www.fifacm.com/player/183567/erwin-mulder,71,70,73,71,32,66
https://www.fifacm.com/player/183893/yacob,41,59,59,63,70,71
https://www.fifacm.com/player/183936/mitchell-donald,68,67,66,70,65,74
https://www.fifacm.com/player/184031/lica,74,70,64,72,41,68
https://www.fifacm.com/player/184220/mix-diskerud,66,67,71,69,61,70
https://www.fifacm.com/player/184290/tomas-pekhart,52,69,51,58,41,73
https://www.fifacm.com/player/184417/sergio-tejera,69,70,68,69,66,74
https://www.fifacm.com/player/184457/ricky-van-wolfswinkel,61,70,68,68,42,62
https://www.fifacm.com/player/184469/harry-arter,59,69,69,68,66,70
https://www.fifacm.com/player/184789/adam-szalai,34,71,58,66,39,75
https://www.fifacm.com/player/185199/sebastian-ribas,63,73,51,65,30,73
https://www.fifacm.com/player/185349/denis-odoi,73,51,64,72,67,68
https://www.fifacm.com/player/185405/dusan-kuciak,72,63,64,75,41,71
https://www.fifacm.com/player/186402/salustiano-candia,60,42,50,51,70,72
https://www.fifacm.com/player/186444/hamdi-harbaoui,53,73,57,64,29,73
https://www.fifacm.com/player/186518/pablo-zeballos,66,71,69,69,33,62
https://www.fifacm.com/player/186524/filip-dordevic,55,72,58,64,46,74
https://www.fifacm.com/player/186674/roger-espinoza,53,67,68,70,69,81
https://www.fifacm.com/player/186805/jefferson-montero,85,65,66,77,29,56
https://www.fifacm.com/player/186977/omar-merlo,54,35,51,46,68,75
https://www.fifacm.com/player/187013/oswaldo-alanis,38,50,64,60,71,72
https://www.fifacm.com/player/187478/jair-pereira,32,37,52,51,71,78
https://www.fifacm.com/player/188058/artem-kravets,60,70,57,62,40,70
https://www.fifacm.com/player/188168/george-friend,61,55,61,67,72,73
https://www.fifacm.com/player/188271/floyd-ayite,82,67,66,72,35,65
https://www.fifacm.com/player/188397/ronny-rodelin,57,71,70,71,41,69
https://www.fifacm.com/player/188421/joren-dom,75,58,63,63,65,73
https://www.fifacm.com/player/188607/rodrigo-salinas,70,65,70,68,66,72
https://www.fifacm.com/player/188674/mustafa-pektemek,72,69,65,70,54,68
https://www.fifacm.com/player/188721/driss-fettouhi,68,64,71,75,53,66
https://www.fifacm.com/player/188727/benoit-poulain,33,26,57,48,73,72
https://www.fifacm.com/player/188768/serey-die,60,55,64,66,69,75
https://www.fifacm.com/player/189167/aron-gunnarsson,50,61,64,66,68,74
https://www.fifacm.com/player/189234/marcel-risse,66,70,71,69,65,66
https://www.fifacm.com/player/189263/tunay-torun,72,64,69,71,27,59
https://www.fifacm.com/player/189403/nathan-baker,48,34,43,44,70,75
https://www.fifacm.com/player/189430/simone-colombi,71,67,53,76,45,69
https://www.fifacm.com/player/189462/junior-hoilett,85,69,66,73,36,60
https://www.fifacm.com/player/189491/olcay-sahan,71,69,67,72,59,64
https://www.fifacm.com/player/189514/harrison-afful,74,58,66,69,67,69
https://www.fifacm.com/player/189661/alvaro,73,71,58,67,30,66
https://www.fifacm.com/player/189709/alcala,33,48,58,53,69,76
https://www.fifacm.com/player/189757/aleksandar-prijovic,62,69,55,64,35,76
https://www.fifacm.com/player/189824/renato-araujo-chaves-jr.,55,47,54,50,71,76
https://www.fifacm.com/player/190021/hugo-fraile-martin,82,69,67,69,47,70
https://www.fifacm.com/player/190058/dejan-sorgic,59,72,63,70,36,70
https://www.fifacm.com/player/190311/lyle-taylor,76,69,56,69,38,69
https://www.fifacm.com/player/190435/tomeu-nadal,66,68,66,73,40,72
https://www.fifacm.com/player/190467/diego-de-buen,59,65,67,62,65,74
https://www.fifacm.com/player/190589/stefan-hierlander,68,65,68,70,65,70
https://www.fifacm.com/player/190636/antonio-rios,61,54,64,61,67,73
https://www.fifacm.com/player/190697/stefan-strandberg,67,43,53,58,71,74
https://www.fifacm.com/player/190769/eugenio-lamanna,68,68,64,72,29,70
https://www.fifacm.com/player/191005/ahmed-elmohamady,64,62,71,69,65,70
https://www.fifacm.com/player/191096/khaleem-hyland,55,60,64,67,66,82
https://www.fifacm.com/player/191209/jesus-isijara,71,63,66,71,47,65
https://www.fifacm.com/player/191688/botia,53,50,52,49,69,81
https://www.fifacm.com/player/192009/jose-antonio-rodriguez,74,60,63,72,58,72
https://www.fifacm.com/player/192476/fontas,30,48,66,60,71,67
https://www.fifacm.com/player/192660/sebastian-polter,72,70,53,62,28,84
https://www.fifacm.com/player/193234/andile-jali,73,58,69,72,64,67
https://www.fifacm.com/player/193302/filip-kurto,71,65,61,73,59,67
https://www.fifacm.com/player/193425/hanno-behrens,56,68,63,67,71,78
https://www.fifacm.com/player/193505/ivan-martic,71,51,61,66,67,71
https://www.fifacm.com/player/193631/christian-gross,62,55,62,67,70,70
https://www.fifacm.com/player/193850/marco-calderoni,80,51,56,62,65,76
https://www.fifacm.com/player/193862/andre-pinto,44,36,50,48,72,74
https://www.fifacm.com/player/193900/jack-hunt,76,52,62,67,66,68
https://www.fifacm.com/player/193910/adam-forshaw,64,61,71,71,63,65
https://www.fifacm.com/player/194015/julian-borner,59,58,55,59,69,78
https://www.fifacm.com/player/194018/james-collins,67,69,55,66,43,80
https://www.fifacm.com/player/194203/nenad-tomovic,56,38,59,65,70,73
https://www.fifacm.com/player/194662/anton-zabolotnyi,69,70,56,61,31,78
https://www.fifacm.com/player/194753/luca-marrone,53,58,71,71,70,71
https://www.fifacm.com/player/194795/gonzalo-jara,53,47,61,63,69,74
https://www.fifacm.com/player/194841/miguel-angel-paniagua,59,48,65,58,68,68
https://www.fifacm.com/player/194846/florent-hanin,77,44,67,70,65,71
https://www.fifacm.com/player/194934/dani-jimenez,70,67,64,72,49,67
https://www.fifacm.com/player/197777/jacopo-sala,67,60,68,69,68,69
https://www.fifacm.com/player/197851/akihiro-hayashi,72,65,63,74,52,71
https://www.fifacm.com/player/197975/sam-morsy,66,57,63,70,63,79
https://www.fifacm.com/player/197996/eric-larsson,65,54,66,65,64,79
https://www.fifacm.com/player/198039/mark-gillespie,72,66,66,73,34,71
https://www.fifacm.com/player/198113/marco-hoger,40,66,67,67,70,73
https://www.fifacm.com/player/198145/sergio-araujo,74,72,64,71,33,58
https://www.fifacm.com/player/198150/guerrero,66,69,64,70,42,68
https://www.fifacm.com/player/198190/greg-cunningham,67,54,64,68,70,71
https://www.fifacm.com/player/198198/jordi-amat,62,48,53,56,69,74
https://www.fifacm.com/player/198312/geraldo,83,69,64,75,41,60
https://www.fifacm.com/player/198426/gonzalo-castellani,65,66,73,72,60,76
https://www.fifacm.com/player/198429/stanislav-tecl,77,66,62,70,36,74
https://www.fifacm.com/player/198554/anthony-ujah,66,70,54,68,33,71
https://www.fifacm.com/player/198601/luis-mendoza,83,62,64,71,41,69
https://www.fifacm.com/player/198749/joe-corona,68,60,66,70,69,70
https://www.fifacm.com/player/198817/romain-amalfitano,54,59,70,72,67,59
https://www.fifacm.com/player/198868/nicolas-isimat-mirin,46,34,53,47,69,74
https://www.fifacm.com/player/198908/isaac-cofie,67,58,63,64,70,74
https://www.fifacm.com/player/198914/jan-hochscheidt,68,70,71,70,57,72
https://www.fifacm.com/player/199027/jack-robinson,69,41,61,63,72,66
https://www.fifacm.com/player/199191/dennis-appiah,75,39,59,63,68,74
https://www.fifacm.com/player/199244/lukas-hejda,61,35,53,58,72,72
https://www.fifacm.com/player/199347/timo-beermann,46,38,46,44,72,72
https://www.fifacm.com/player/199417/harun-tekin,67,67,68,74,40,70
https://www.fifacm.com/player/199535/michael-novak,73,44,61,66,67,72
https://www.fifacm.com/player/199550/bruno-martins-indi,52,42,56,57,70,77
https://www.fifacm.com/player/199568/konstantinos-lamprou,74,62,72,76,44,64
https://www.fifacm.com/player/199700/aridai-cabrera-suarez,78,69,59,77,26,59
https://www.fifacm.com/player/199721/mathieu-gorgelin,73,64,70,71,47,67
https://www.fifacm.com/player/199960/jamie-paterson,75,65,69,72,39,50
https://www.fifacm.com/player/200207/cristian-martinez-borja,66,73,60,64,31,78
https://www.fifacm.com/player/200473/steven-skrzybski,75,71,65,73,33,62
https://www.fifacm.com/player/200489/douglas-da-silva-vieira,61,70,62,65,28,79
https://www.fifacm.com/player/200689/ryan-leonard,79,65,65,67,67,78
https://www.fifacm.com/player/200754/tolga-cigerci,67,65,69,69,69,76
https://www.fifacm.com/player/200779/jonson-clarke-harris,77,71,54,65,27,77
https://www.fifacm.com/player/200968/florent-ogier,45,31,39,52,71,78
https://www.fifacm.com/player/201066/dominik-kaiser,63,69,71,73,57,67
https://www.fifacm.com/player/201304/bashkim-kadrii,81,70,62,73,52,72
https://www.fifacm.com/player/201335/federico-santander,65,70,62,68,31,77
https://www.fifacm.com/player/201438/hannes-van-der-bruggen,49,62,70,68,68,68
https://www.fifacm.com/player/201447/sebastian-lletget,71,64,70,73,61,73
https://www.fifacm.com/player/201528/young-gwon-kim,69,45,62,58,71,78
https://www.fifacm.com/player/201533/paul-georges-ntep,79,66,68,71,29,64
https://www.fifacm.com/player/201707/attila-fiola,71,35,60,60,67,69
https://www.fifacm.com/player/201876/ohi-omoijuanfo,75,70,61,68,44,74
https://www.fifacm.com/player/201888/veton-berisha,82,69,63,70,36,84
https://www.fifacm.com/player/201938/anthony-limbombe,82,67,66,74,50,55
https://www.fifacm.com/player/201991/erik-moran,43,47,65,66,66,71
https://www.fifacm.com/player/202101/ola-john,72,63,69,73,25,58
https://www.fifacm.com/player/202148/abdul-khalili,69,66,69,72,64,70
https://www.fifacm.com/player/202220/cj-sapong,73,67,60,67,40,82
https://www.fifacm.com/player/202515/jese,74,70,69,75,25,59
https://www.fifacm.com/player/202530/alvaro-rey-vazquez,77,66,66,72,45,65
https://www.fifacm.com/player/202676/adam-taggart,83,70,62,70,38,69
https://www.fifacm.com/player/202686/nahki-wells,74,70,63,70,44,62
https://www.fifacm.com/player/202716/abdon-prats-bastidas,68,74,59,67,29,62
https://www.fifacm.com/player/202810/sean-mcdermott,70,67,59,73,43,68
https://www.fifacm.com/player/202814/nathan-byrne,88,52,61,70,63,66
https://www.fifacm.com/player/202889/alpaslan-ozturk,65,60,67,63,69,77
https://www.fifacm.com/player/202905/christoffer-nyman,82,69,58,66,34,81
https://www.fifacm.com/player/202940/neeskens-kebano,80,65,65,74,39,53
https://www.fifacm.com/player/202986/jin-ho-sin,59,64,72,69,63,74
https://www.fifacm.com/player/203304/britt-assombalonga,74,69,58,67,38,71
https://www.fifacm.com/player/203435/ismael-diomande,64,55,63,67,69,76
https://www.fifacm.com/player/203439/matteo-tosetti,81,57,69,68,41,55
https://www.fifacm.com/player/203485/terence-kongolo,66,43,60,65,70,72
https://www.fifacm.com/player/203544/chris-lowe,68,59,68,67,67,64
https://www.fifacm.com/player/203568/pawel-wszolek,78,63,67,68,54,72
https://www.fifacm.com/player/203624/ognjen-vranjes,67,47,53,56,70,76
https://www.fifacm.com/player/203749/sonny-bradley,56,31,47,51,69,76
https://www.fifacm.com/player/203929/jon-gudni-fjoluson,40,48,58,53,71,76
https://www.fifacm.com/player/204102/yassin-ayoub,69,64,71,73,66,68
https://www.fifacm.com/player/204349/ibrahim-sehic,65,71,67,70,30,74
https://www.fifacm.com/player/204438/clement-diop,73,65,63,69,52,70
https://www.fifacm.com/player/204447/lucioni,49,33,48,52,71,70
https://www.fifacm.com/player/204684/mats-seuntjens,70,68,67,71,62,73
https://www.fifacm.com/player/204709/diego-rubio,65,72,59,71,36,69
https://www.fifacm.com/player/204842/yanick-brecher,70,65,65,73,38,68
https://www.fifacm.com/player/204886/prince-desir-gouano,57,25,50,50,70,74
https://www.fifacm.com/player/204966/adrian-ortola,69,66,74,73,49,70
https://www.fifacm.com/player/205054/kal-naismith,68,65,65,66,67,74
https://www.fifacm.com/player/205188/rachid-alioui,68,70,62,68,33,68
https://www.fifacm.com/player/205214/zlatko-tripic,81,70,65,71,41,75
https://www.fifacm.com/player/205540/jordon-ibe,76,66,66,75,41,58
https://www.fifacm.com/player/205565/dave-bulthuis,49,37,52,43,69,84
https://www.fifacm.com/player/205584/michael-ihiekwe,70,36,44,57,69,77
https://www.fifacm.com/player/205818/ryan-woods,72,54,68,73,63,69
https://www.fifacm.com/player/205887/cauley-woodrow,69,72,59,68,31,68
https://www.fifacm.com/player/205894/plamen-iliev,69,67,68,75,50,70
https://www.fifacm.com/player/205983/damjan-dokovic,65,64,70,69,67,82
https://www.fifacm.com/player/206141/kalifa-coulibaly,72,69,59,62,26,74
https://www.fifacm.com/player/206145/benjamin-uphoff,69,69,68,71,36,69
https://www.fifacm.com/player/206269/laurent-jans,68,49,66,68,66,68
https://www.fifacm.com/player/206272/cristian-balgradean,70,70,65,71,52,68
https://www.fifacm.com/player/206626/mikael-ishak,71,70,56,64,38,76
https://www.fifacm.com/player/207622/martin-bjornbak,48,47,57,52,68,82
https://www.fifacm.com/player/207734/paulinho,75,71,74,77,41,65
https://www.fifacm.com/player/207872/jordan-botaka,82,64,59,76,59,69
https://www.fifacm.com/player/208014/matty-pearson,60,43,50,55,70,74
https://www.fifacm.com/player/208063/se-jong-ju,65,60,73,68,59,74
https://www.fifacm.com/player/208088/sergi-samper,41,43,66,66,66,68
https://www.fifacm.com/player/208306/mariusz-stepinski,69,68,58,71,36,73
https://www.fifacm.com/player/208507/dani-barrio,72,68,66,72,49,67
https://www.fifacm.com/player/208719/philipp-kuhn,71,64,69,76,48,73
https://www.fifacm.com/player/208817/jose-andres-rodriguez-gaitan,57,66,71,68,66,71
https://www.fifacm.com/player/209005/luis-cardozo,77,35,46,55,71,73
https://www.fifacm.com/player/209532/daniel-bachmann,69,67,68,71,50,65
https://www.fifacm.com/player/209610/jose-juan-vazquez,71,53,67,66,69,68
https://www.fifacm.com/player/209698/birama-toure,42,52,63,65,68,74
https://www.fifacm.com/player/209840/julian-jeanvier,68,35,51,55,69,77
https://www.fifacm.com/player/209987/marcel-schuhen,71,66,69,74,55,67
https://www.fifacm.com/player/209995/sassa,81,70,59,71,43,73
https://www.fifacm.com/player/209997/kevin-wimmer,50,27,57,64,71,72
https://www.fifacm.com/player/210112/cristian-benavente,72,68,67,72,31,53
https://www.fifacm.com/player/210171/filip-malbasic,84,70,65,72,35,66
https://www.fifacm.com/player/210214/jozabed,57,67,70,69,57,64
https://www.fifacm.com/player/210219/herrera,56,72,53,65,26,75
https://www.fifacm.com/player/210263/michael-duffy,82,62,65,70,44,68
https://www.fifacm.com/player/210404/souleymane-doukara,67,71,66,70,27,71
https://www.fifacm.com/player/210434/fouad-chafik,64,52,58,65,69,72
https://www.fifacm.com/player/210653/luis-quintana,49,42,53,62,70,76
https://www.fifacm.com/player/210724/callum-paterson,70,67,63,63,68,83
https://www.fifacm.com/player/210833/riccardo-improta,81,59,63,73,37,47
https://www.fifacm.com/player/210880/riccardo-fiamozzi,84,49,62,65,63,78
https://www.fifacm.com/player/211068/kenan-kodro,55,69,59,67,40,69
https://www.fifacm.com/player/211221/martin-boyle,93,66,60,70,51,64
https://www.fifacm.com/player/211231/ramon-azeez,66,59,64,68,66,75
https://www.fifacm.com/player/211239/corentin-jean,76,70,69,75,31,57
https://www.fifacm.com/player/211265/ariel-rojas,60,68,70,70,64,69
https://www.fifacm.com/player/211272/claudio-corvalan,65,49,62,64,68,76
https://www.fifacm.com/player/211339/rudy-cardozo,74,59,67,68,55,53
https://www.fifacm.com/player/211384/jamal-lowe,90,68,59,73,35,62
https://www.fifacm.com/player/211394/paolo-farago,63,57,70,69,65,66
https://www.fifacm.com/player/211745/philipp-riese,50,55,63,63,66,71
https://www.fifacm.com/player/212099/sondre-tronstad,67,60,68,71,67,71
https://www.fifacm.com/player/212104/jaime-gomez,77,63,63,71,64,70
https://www.fifacm.com/player/212192/julian-green,72,68,65,75,33,57
https://www.fifacm.com/player/212249/sebastian-kerk,69,71,74,69,34,61
https://www.fifacm.com/player/212381/roberto-insigne,82,64,71,73,27,39
https://www.fifacm.com/player/212454/callum-o-dowda,83,61,65,71,40,63
https://www.fifacm.com/player/212519/romain-philippoteaux,73,67,66,73,43,57
https://www.fifacm.com/player/212608/jerome-mombris,74,39,59,63,64,74
https://www.fifacm.com/player/212830/awer-mabil,90,61,64,72,33,54
https://www.fifacm.com/player/213064/francisco-calvo,65,44,60,63,67,79
https://www.fifacm.com/player/213136/steeven-willems,70,44,58,59,72,71
https://www.fifacm.com/player/213433/fernando-tobio,58,30,53,45,69,79
https://www.fifacm.com/player/213490/isaiah-brown,72,64,68,73,44,61
https://www.fifacm.com/player/213612/hosam-aiesh,87,57,62,73,43,74
https://www.fifacm.com/player/213659/fankaty-dabo,73,47,62,66,65,76
https://www.fifacm.com/player/213699/ashley-fletcher,74,69,44,67,29,69
https://www.fifacm.com/player/213705/joao-pedro-gomes-camacho,78,67,65,75,33,58
https://www.fifacm.com/player/213729/sondre-lovseth-rossbach,71,66,66,74,48,67
https://www.fifacm.com/player/213763/rasmus-schuller,53,56,65,66,68,68
https://www.fifacm.com/player/213777/iver-fossum,70,66,68,71,62,72
https://www.fifacm.com/player/213829/alberto-cerri,56,71,54,66,39,74
https://www.fifacm.com/player/213948/duane-holmes,80,59,66,74,52,48
https://www.fifacm.com/player/213949/kwasi-okyere-wriedt,74,71,59,67,30,76
https://www.fifacm.com/player/214021/fainer-torijano,70,34,51,51,70,75
https://www.fifacm.com/player/214158/yeison-gordillo,60,45,58,64,67,74
https://www.fifacm.com/player/214190/leandro-castellanos,68,67,64,70,42,72
