Jumping,Stamina,Strength,Aggression,Vision,Crossing,Free_Kick,Short_Passing,Long_Passing,Curve,Interceptions,Heading,Marking,Standing_Tackle,Sliding_Tackle,Positioning,Finishing,Shot_Power,Long_Shot,Volleys,Penalties,Agility,Balance,Reactions,Ball_Control,Dribbling,Acceleration,Sprint_Speed,Position,Preferred_Foot,Weak_Foot,Attacking_Work_Rate,Defensive_Work_Rate,Name,Age,Overall_Rating,Club,League,Nation,ref_url,Card_Type
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Left,3 / 5,High,High,Jakub Jankto,24 (01-19-1996),74,Sampdoria,Serie A,Czech Republic,https://www.fifplay.com/fifa-22/players/226592/jakub-jankto,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Left,4 / 5,Med,Med,Sada Thioub,25 (06-01-1995),74,Angers SCO,Ligue 1 Conforama,Senegal,https://www.fifplay.com/fifa-22/players/226861/sada-thioub,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,2 / 5,Med,High,Cristian Borja,27 (02-18-1993),75,Sporting CP,Liga NOS,Colombia,https://www.fifplay.com/fifa-22/players/227153/cristian-borja,Rare gold
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,High,Med,Florian Sotoca,29 (10-25-1990),72,Racing  de Lens,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/227232/sotoca,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Left,3 / 5,High,Low,Cristian Guanca,27 (03-26-1993),73,Al Shabab,Dawry Jameel,Argentina,https://www.fifplay.com/fifa-22/players/227785/cristian-guanca,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,3 / 5,High,Med,Almamy Touré,24 (04-28-1996),74,Eintracht Frankfurt,Bundesliga,France,https://www.fifplay.com/fifa-22/players/227873/almamy-toure,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,High,Hamza Choudhury,23 (10-01-1997),74,Leicester City,Premier,England,https://www.fifplay.com/fifa-22/players/228332/hamza-choudhury,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Low,High,Bruno Valdez,27 (10-06-1992),74,América,LIGA Bancomer MX,Paraguay,https://www.fifplay.com/fifa-22/players/228729/bruno-valdez,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,Med,João Pedro Barradas Novais,27 (07-10-1993),74,SC Braga,Liga NOS,Portugal,https://www.fifplay.com/fifa-22/players/229406/joao-novais,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,High,Med,Rade Krunic,26 (10-07-1993),73,Milan,Serie A,Bosnia Herzegovina,https://www.fifplay.com/fifa-22/players/229758/rade-krunic,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,2 / 5,Med,High,Joseph Aidoo,25 (09-29-1995),74,RC Celta,LaLiga Santander,Ghana,https://www.fifplay.com/fifa-22/players/230021/joseph-aidoo,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,3 / 5,Med,Med,Silvan Hefti,22 (10-25-1997),73,BSC Young Boys,Raiffeisen Super,Switzerland,https://www.fifplay.com/fifa-22/players/231108/silvan-hefti,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Left,2 / 5,High,Med,Zelimkhan Bakaev,24 (07-01-1996),75,Spartak Moscow,,Russia,https://www.fifplay.com/fifa-22/players/231113/zelimkhan-bakaev,Rare gold
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,3 / 5,Med,High,Jhon Lucumi,22 (06-26-1998),73,KRC Genk,Belgium Pro,Colombia,https://www.fifplay.com/fifa-22/players/231207/jhon-lucumi,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,Med,Niklas Dorsch,22 (01-15-1998),74,KAA Gent,Belgium Pro,Germany,https://www.fifplay.com/fifa-22/players/231227/niklas-dorsch,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Right,3 / 5,Med,Med,Mathieu Cafaro,23 (03-25-1997),74,Stade de Reims,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/231236/mathieu-cafaro,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Winger (RW),Left,4 / 5,Med,Low,Adam Ounas,23 (11-11-1996),74,Napoli,Serie A,Algeria,https://www.fifplay.com/fifa-22/players/231242/adam-ounas,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Right,3 / 5,Med,Med,Iván Alejo Peralta,25 (02-10-1995),74,Cádiz CF,LaLiga Santander,Spain,https://www.fifplay.com/fifa-22/players/231280/ivan-alejo,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Axel Tuanzebe,22 (11-14-1997),73,Manchester United,Premier,England,https://www.fifplay.com/fifa-22/players/231485/axel-tuanzebe,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Left,3 / 5,High,Med,Romain Del Castillo,24 (03-29-1996),73,Stade Rennais FC,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/231612/romain-del-castillo,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,Med,Ryota Morioka,29 (04-12-1991),74,Sporting Charleroi,Belgium Pro,Japan,https://www.fifplay.com/fifa-22/players/232294/ryota-morioka,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,3 / 5,Med,Med,Bernardo Fernandes,25 (05-14-1995),74,Brighton & Hove Albion,Premier,Brazil,https://www.fifplay.com/fifa-22/players/232805/bernardo,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Right,3 / 5,High,Med,Mathias Pereira Lage,23 (11-30-1996),73,Angers SCO,Ligue 1 Conforama,Portugal,https://www.fifplay.com/fifa-22/players/233061/mathias-pereira-lage,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Left,2 / 5,High,Med,Carles Aleñà Castillo,22 (01-05-1998),74,FC Barcelona,LaLiga Santander,Spain,https://www.fifplay.com/fifa-22/players/233113/alena,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,3 / 5,High,Med,Sofiane Alakouch,22 (07-29-1998),74,Nîmes Olympique,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/233767/sofiane-alakouch,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,High,High,Gedson Carvalho Fernandes,21 (01-09-1999),75,Tottenham Hotspur,Premier,Portugal,https://www.fifplay.com/fifa-22/players/234568/gedson-fernandes,Rare gold
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,High,Idrissa Doumbia,22 (04-14-1998),74,Sporting CP,Liga NOS,Ivory Coast,https://www.fifplay.com/fifa-22/players/234725/idrissa-doumbia,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,3 / 5,Med,High,Konstantinos Laifis,27 (05-19-1993),74,Standard de Liège,Belgium Pro,Cyprus,https://www.fifplay.com/fifa-22/players/234774/konstantinos-laifis,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Right,4 / 5,High,Med,Efecan Karaca,30 (11-16-1989),74,Alanyaspor,Süper Lig,Turkey,https://www.fifplay.com/fifa-22/players/234870/efecan-karaca,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Forward (CF),Right,4 / 5,High,Low,Fedor Chalov,22 (04-10-1998),74,CSKA Moscow,,Russia,https://www.fifplay.com/fifa-22/players/235029/fedor-chalov,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,4 / 5,Med,Med,Razvan Marin,24 (05-23-1996),74,Cagliari,Serie A,Romania,https://www.fifplay.com/fifa-22/players/235813/razvan-marin,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Winger (LW),Right,4 / 5,High,Low,Ezequiel Barco,21 (03-29-1999),74,Atlanta United,MLS,Argentina,https://www.fifplay.com/fifa-22/players/236007/ezequiel-barco,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Low,High,Erick Cabaco,25 (04-19-1995),74,Getafe CF,LaLiga Santander,Uruguay,https://www.fifplay.com/fifa-22/players/236331/erick-cabaco,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,Med,Med,Marc Cardona Rovira,25 (07-08-1995),74,CA Osasuna,LaLiga Santander,Spain,https://www.fifplay.com/fifa-22/players/236393/marc-cardona,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,Med,Pedro Díaz Fanjul,22 (06-05-1998),69,R. Sporting,LaLiga 1 I 2 I 3,Spain,https://www.fifplay.com/fifa-22/players/236492/pedro-diaz,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Left,5 / 5,Med,Med,Sam Lammers,23 (04-30-1997),74,PSV,Eredivisie,Holland,https://www.fifplay.com/fifa-22/players/236498/sam-lammers,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Right,5 / 5,High,Med,Anthony Caci,23 (07-01-1997),74,RC Strasbourg Alsace,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/236636/anthony-caci,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,2 / 5,Med,Med,Facundo Medina,21 (05-28-1999),70,Racing  de Lens,Ligue 1 Conforama,Argentina,https://www.fifplay.com/fifa-22/players/236804/facundo-medina,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,High,Med,Eddie Nketiah,21 (05-30-1999),71,Arsenal,Premier,England,https://www.fifplay.com/fifa-22/players/236988/eddie-nketiah,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,2 / 5,Med,Med,Yordan Osorio,26 (05-10-1994),74,FC Porto,Liga NOS,Venezuela,https://www.fifplay.com/fifa-22/players/237297/yordan-osorio,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,2 / 5,High,Med,Rodrigo Alves Soares,27 (12-26-1992),74,PAOK,Hellas Liga,Brazil,https://www.fifplay.com/fifa-22/players/237532/rodrigo,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Right,3 / 5,High,Med,Moussa Djenepo,22 (06-15-1998),75,Southampton,Premier,Mali,https://www.fifplay.com/fifa-22/players/237560/moussa-djenepo,Rare gold
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,4 / 5,High,High,Nicolás Domínguez,22 (06-28-1998),75,Bologna,Serie A,Argentina,https://www.fifplay.com/fifa-22/players/237819/nicolas-dominguez,Rare gold
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Left,3 / 5,High,Med,Diego Lainez,20 (06-09-2000),72,Real Betis,LaLiga Santander,Mexico,https://www.fifplay.com/fifa-22/players/237995/diego-lainez,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,2 / 5,High,Med,Nazim Sangaré,26 (05-30-1994),74,Antalyaspor,Süper Lig,Turkey,https://www.fifplay.com/fifa-22/players/238660/nazim-sangare,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,Med,Low,Emmanuel Dennis,22 (11-15-1997),76,Brugge KV,Belgium Pro,Nigeria,https://www.fifplay.com/fifa-22/players/239015/emmanuel-dennis,Rare gold
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,Med,Med,Sasa Kalajdzic,23 (07-07-1997),67,VfB Stuttgart,Bundesliga,Austria,https://www.fifplay.com/fifa-22/players/239901/sasa-kalajdzic,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,High,High,David Hovorka,27 (08-07-1993),74,Slavia Praha,Česká Liga,Czech Republic,https://www.fifplay.com/fifa-22/players/240033/david-hovorka,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Left,3 / 5,High,Med,Srdjan Plavšic,24 (12-03-1995),74,Sparta Praha,Česká Liga,Serbia,https://www.fifplay.com/fifa-22/players/240037/srdjan-plavsic,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Left,2 / 5,Med,Med,Carles Pérez Sayol,22 (02-16-1998),73,FC Barcelona,LaLiga Santander,Spain,https://www.fifplay.com/fifa-22/players/240654/carles-perez-sayol,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Zinho Vanheusden,21 (07-29-1999),73,Standard de Liège,Belgium Pro,Belgium,https://www.fifplay.com/fifa-22/players/241103/zinho-vanheusden,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,3 / 5,Med,Med,Alejandro Centelles Plaza,21 (08-30-1999),74,Valencia CF,LaLiga Santander,Spain,https://www.fifplay.com/fifa-22/players/241470/alex-centelles,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Left,3 / 5,High,High,Mauro Jaqueson J. Ferreira Santos,21 (05-06-1999),73,PSV,Eredivisie,Brazil,https://www.fifplay.com/fifa-22/players/241509/mauro-junior,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Perr Schuurs,20 (11-26-1999),74,Ajax,Eredivisie,Holland,https://www.fifplay.com/fifa-22/players/241854/perr-schuurs,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Sebastiaan Bornauw,21 (03-22-1999),75,1. FC Köln,Bundesliga,Belgium,https://www.fifplay.com/fifa-22/players/242663/sebastiaan-bornauw,Rare gold
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Left,3 / 5,Med,Med,Imran Louza,21 (05-01-1999),74,FC Nantes,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/242794/imran-louza,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Winger (RW),Left,2 / 5,High,Med,Bryan Mbeumo,21 (08-07-1999),74,Brentford,EFL Championship,France,https://www.fifplay.com/fifa-22/players/243014/bryan-mbeumo,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Left,3 / 5,High,Low,Kangin Lee,19 (02-19-2001),74,Valencia CF,LaLiga Santander,Korea Republic,https://www.fifplay.com/fifa-22/players/243780/kangin-lee,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,2 / 5,Med,High,Mohamed Simakan,20 (05-03-2000),71,RC Strasbourg Alsace,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/243854/mohamed-simakan,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,Med,Volodymyr Shepelev,23 (06-01-1997),74,FC Dynamo Kyiv,Ukrayina Liha,Ukraine,https://www.fifplay.com/fifa-22/players/244376/volodymyr-shepelev,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Mykyta Burda,25 (03-24-1995),74,FC Dynamo Kyiv,Ukrayina Liha,Ukraine,https://www.fifplay.com/fifa-22/players/244383/mykyta-burda,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,High,High,Patrik Hrošovský,28 (04-22-1992),74,KRC Genk,Belgium Pro,Slovakia,https://www.fifplay.com/fifa-22/players/244791/patrik-hrosovsky,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,2 / 5,Med,High,Vítor Tormena de Farias,24 (01-04-1996),71,SC Braga,Liga NOS,Brazil,https://www.fifplay.com/fifa-22/players/246098/vitor-tormena-de-farias,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Winger (RW),Right,2 / 5,High,Med,Jérémy Doku,18 (05-27-2002),71,RSC Anderlecht,Belgium Pro,Belgium,https://www.fifplay.com/fifa-22/players/246420/jeremy-doku,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Right,4 / 5,High,Med,Adam Hložek,18 (07-25-2002),74,Sparta Praha,Česká Liga,Czech Republic,https://www.fifplay.com/fifa-22/players/246618/adam-hlozek,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Amos Pieper,22 (01-17-1998),72,DSC Arminia Bielefeld,Bundesliga,Germany,https://www.fifplay.com/fifa-22/players/246836/amos-pieper,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Winger (RW),Right,4 / 5,High,Med,Joel Kayamba,28 (04-17-1992),74,Viktoria Plzeň,Česká Liga,DR Congo,https://www.fifplay.com/fifa-22/players/247045/joel-kayamba,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,3 / 5,High,Med,Alfonso Espino,28 (01-05-1992),74,Cádiz CF,LaLiga Santander,Uruguay,https://www.fifplay.com/fifa-22/players/247131/alfonso-espino,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Winger (RW),Left,3 / 5,High,Low,Gonzalo Plata,19 (11-01-2000),74,Sporting CP,Liga NOS,Ecuador,https://www.fifplay.com/fifa-22/players/247181/gonzalo-plata,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,4 / 5,High,Med,Thierry Rendall Correia,50 (01-01-1970),72,Valencia CF,LaLiga Santander,Portugal,https://www.fifplay.com/fifa-22/players/247832/thierry-rendall-correia,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Forward (CF),Left,4 / 5,Med,Med,Charles De Ketelaere,50 (01-01-1970),70,Brugge KV,Belgium Pro,Belgium,https://www.fifplay.com/fifa-22/players/251470/charles-de-ketelaere,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Left,3 / 5,Med,Med,Noni Madueke,50 (01-01-1970),70,PSV,Eredivisie,England,https://www.fifplay.com/fifa-22/players/254796/noni-madueke,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Winger (LW),Right,4 / 5,Med,Low,Maximiliano Rodríguez,39 (01-02-1981),74,Newell's Old Boys,Primera División,Argentina,https://www.fifplay.com/fifa-22/players/110381/maximiliano-rodriguez,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,5 / 5,Med,Med,Mehmet Topal,50 (01-01-1970),74,Medipol Başakşehir FK,Süper Lig,Turkey,https://www.fifplay.com/fifa-22/players/124635/mehmet-topal,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Left,3 / 5,Med,Med,Michael Liendl,34 (10-25-1985),73,Wolfsberger AC,Österreichische Fußball-Bundesliga,Austria,https://www.fifplay.com/fifa-22/players/135190/michael-liendl,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,4 / 5,High,Med,Mikel Rico Moreno,35 (11-04-1984),73,SD Huesca,LaLiga Santander,Spain,https://www.fifplay.com/fifa-22/players/146111/mikel-rico,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,2 / 5,Med,Med,Christian Maggio,38 (02-11-1982),74,Benevento,Serie A,Italy,https://www.fifplay.com/fifa-22/players/149184/christian-maggio,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),,1 / 5,,,Guillaume Hoarau,120 (01-01-1900),74,BSC Young Boys,Raiffeisen Super,France,https://www.fifplay.com/fifa-22/players/156432/guillaume-hoarau,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Low,Med,Scott Dann,33 (02-14-1987),73,Crystal Palace,Premier,England,https://www.fifplay.com/fifa-22/players/157665/scott-dann,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,4 / 5,Med,Med,Willem Janssen,34 (07-04-1986),73,FC Utrecht,Eredivisie,Holland,https://www.fifplay.com/fifa-22/players/158800/willem-janssen,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,4 / 5,Med,Med,Christian Gentner,35 (08-14-1985),74,1. FC Union Berlin,Bundesliga,Germany,https://www.fifplay.com/fifa-22/players/158856/christian-gentner,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Rolando Jorge Pires da Fonseca,50 (01-01-1970),73,SC Braga,Liga NOS,Portugal,https://www.fifplay.com/fifa-22/players/163083/rolando-jorge-pires-da-fonseca,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,3 / 5,Med,Med,Phil Bardsley,35 (06-28-1985),73,Burnley,Premier,Scotland,https://www.fifplay.com/fifa-22/players/163261/phil-bardsley,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Midfielder (RM),Right,3 / 5,High,Low,Ismael Sosa,33 (01-18-1987),74,Pachuca,LIGA Bancomer MX,Argentina,https://www.fifplay.com/fifa-22/players/165531/ismael-sosa,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,3 / 5,Med,Med,Adrián Aldrete,32 (06-14-1988),73,Cruz Azul,LIGA Bancomer MX,Mexico,https://www.fifplay.com/fifa-22/players/167532/adrian-aldrete,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,2 / 5,High,High,Shane Long,33 (01-22-1987),74,Southampton,Premier,Ireland Republic,https://www.fifplay.com/fifa-22/players/169216/shane-long,Rare silver
